area_code,ca_name,date_code,value_percent,distance_to_nearest_green_or_blue_space,age,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity
S12000030,Stirling,2018,76,A 5 minute walk or less,All,All,Rural,All,All,All,All
S12000030,Stirling,2019,87,A 5 minute walk or less,All,All,Rural,All,All,All,All
S12000030,Stirling,2018,16,Within a 6-10 minute walk,All,All,Rural,All,All,All,All
S12000030,Stirling,2016,81,A 5 minute walk or less,All,All,Rural,All,All,All,All
S12000030,Stirling,2017,14,An 11 minute walk or more,All,All,All,All,All,Pensioners,All
S12000030,Stirling,2014,83,A 5 minute walk or less,All,All,Rural,All,All,All,All
S12000030,Stirling,2017,13,An 11 minute walk or more,All,All,All,All,All,Adults,All
S12000030,Stirling,2017,11,An 11 minute walk or more,All,All,All,All,All,All,All
S12000030,Stirling,2014,4,An 11 minute walk or more,All,All,Urban,All,All,All,All
S12000030,Stirling,2014,1,Don't Know,All,All,Urban,All,All,All,All
S12000030,Stirling,2013,0,Don't Know,All,All,Urban,All,All,All,All
S12000030,Stirling,2018,19,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000030,Stirling,2014,10,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000030,Stirling,2015,14,Within a 6-10 minute walk,All,All,Rural,All,All,All,All
S12000030,Stirling,2016,3,An 11 minute walk or more,All,Female,All,All,All,All,All
S12000030,Stirling,2019,13,Within a 6-10 minute walk,All,All,Urban,All,All,All,All
S12000030,Stirling,2019,8,Within a 6-10 minute walk,All,All,Rural,All,All,All,All
S12000030,Stirling,2017,14,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000030,Stirling,2019,4,An 11 minute walk or more,All,All,Urban,All,All,All,All
S12000030,Stirling,2013,74,A 5 minute walk or less,All,All,Urban,All,All,All,All
S12000030,Stirling,2014,85,A 5 minute walk or less,All,All,Urban,All,All,All,All
S12000030,Stirling,2017,9,An 11 minute walk or more,All,All,Urban,All,All,All,All
S12000030,Stirling,2014,1,Don't Know,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2014,1,Don't Know,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2017,2,Don't Know,16-34 years,All,All,All,All,All,All
S12000030,Stirling,2018,1,Don't Know,All,Female,All,All,All,All,All
S12000030,Stirling,2018,1,Don't Know,All,All,All,All,All,All,All
S12000030,Stirling,2018,1,Don't Know,All,Male,All,All,All,All,All
S12000030,Stirling,2016,5,Don't Know,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2019,0,Don't Know,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2019,2,Don't Know,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2019,0,Don't Know,All,Female,All,All,All,All,All
S12000030,Stirling,2015,78,A 5 minute walk or less,All,All,Urban,All,All,All,All
S12000030,Stirling,2013,21,Within a 6-10 minute walk,All,All,Urban,All,All,All,All
S12000030,Stirling,2015,17,Within a 6-10 minute walk,All,All,Urban,All,All,All,All
S12000030,Stirling,2018,21,Within a 6-10 minute walk,All,All,Urban,All,All,All,All
S12000030,Stirling,2015,5,An 11 minute walk or more,All,All,Urban,All,All,All,All
S12000030,Stirling,2018,75,A 5 minute walk or less,All,All,Urban,All,All,All,All
S12000030,Stirling,2013,4,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000030,Stirling,2013,3,An 11 minute walk or more,All,All,All,All,All,With Children,All
S12000030,Stirling,2016,1,Don't Know,All,Male,All,All,All,All,All
S12000030,Stirling,2018,2,Don't Know,All,All,All,All,All,Pensioners,All
S12000030,Stirling,2019,1,Don't Know,All,All,All,All,All,All,All
S12000030,Stirling,2015,0,Don't Know,All,Female,All,All,All,All,All
S12000030,Stirling,2016,1,Don't Know,All,Female,All,All,All,All,All
S12000030,Stirling,2015,0,Don't Know,All,All,All,All,All,All,All
S12000030,Stirling,2016,2,Don't Know,All,All,All,All,All,Pensioners,All
S12000030,Stirling,2016,1,Don't Know,All,All,All,All,All,All,All
S12000030,Stirling,2016,1,Don't Know,All,All,All,All,All,Adults,All
S12000030,Stirling,2016,3,An 11 minute walk or more,All,All,Urban,All,All,All,All
S12000030,Stirling,2016,24,Within a 6-10 minute walk,All,All,Urban,All,All,All,All
S12000030,Stirling,2019,83,A 5 minute walk or less,All,All,Urban,All,All,All,All
S12000030,Stirling,2014,5,An 11 minute walk or more,All,Female,All,All,All,All,All
S12000030,Stirling,2018,9,An 11 minute walk or more,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2013,3,An 11 minute walk or more,All,Female,All,All,All,All,All
S12000030,Stirling,2013,3,An 11 minute walk or more,All,All,All,All,All,Adults,All
S12000030,Stirling,2013,4,An 11 minute walk or more,All,All,All,All,All,Pensioners,All
S12000030,Stirling,2014,3,An 11 minute walk or more,All,All,All,All,All,With Children,All
S12000030,Stirling,2013,3,An 11 minute walk or more,All,All,All,All,All,All,All
S12000030,Stirling,2014,3,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000030,Stirling,2014,4,An 11 minute walk or more,All,All,All,All,All,Adults,All
S12000030,Stirling,2018,4,An 11 minute walk or more,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2014,4,An 11 minute walk or more,All,All,All,All,All,All,All
S12000030,Stirling,2017,8,An 11 minute walk or more,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2017,14,An 11 minute walk or more,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2017,12,An 11 minute walk or more,16-34 years,All,All,All,All,All,All
S12000030,Stirling,2019,16,Within a 6-10 minute walk,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2016,83,A 5 minute walk or less,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2015,12,An 11 minute walk or more,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2017,76,A 5 minute walk or less,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2019,1,Don't Know,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2014,1,Don't Know,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2015,72,A 5 minute walk or less,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2016,14,Within a 6-10 minute walk,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2018,8,An 11 minute walk or more,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2014,9,Within a 6-10 minute walk,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2018,14,Within a 6-10 minute walk,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2019,78,A 5 minute walk or less,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2018,79,A 5 minute walk or less,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2016,1,Don't Know,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2015,1,Don't Know,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2013,67,A 5 minute walk or less,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2013,31,Within a 6-10 minute walk,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2014,4,An 11 minute walk or more,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2017,10,Within a 6-10 minute walk,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2019,5,An 11 minute walk or more,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2014,86,A 5 minute walk or less,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2015,16,Within a 6-10 minute walk,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2016,2,An 11 minute walk or more,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2016,73,A 5 minute walk or less,All,All,All,All,Social Rented,All,All
S12000030,Stirling,2014,75,A 5 minute walk or less,All,All,All,All,Social Rented,All,All
S12000030,Stirling,2016,1,An 11 minute walk or more,All,All,All,All,Social Rented,All,All
S12000030,Stirling,2017,7,Within a 6-10 minute walk,All,All,All,All,Social Rented,All,All
S12000030,Stirling,2017,4,An 11 minute walk or more,All,All,All,All,Social Rented,All,All
S12000030,Stirling,2014,19,Within a 6-10 minute walk,All,All,All,All,Social Rented,All,All
S12000030,Stirling,2016,25,Within a 6-10 minute walk,All,All,All,All,Social Rented,All,All
S12000030,Stirling,2014,5,An 11 minute walk or more,All,All,All,All,Social Rented,All,All
S12000030,Stirling,2017,89,A 5 minute walk or less,All,All,All,All,Social Rented,All,All
S12000030,Stirling,2014,1,Don't Know,All,All,All,All,Social Rented,All,All
S12000030,Stirling,2016,1,Don't Know,All,All,All,All,Social Rented,All,All
S12000030,Stirling,2015,3,An 11 minute walk or more,All,Female,All,All,All,All,All
S12000030,Stirling,2014,13,Within a 6-10 minute walk,All,All,Rural,All,All,All,All
S12000030,Stirling,2018,2,Don't Know,All,All,Rural,All,All,All,All
S12000030,Stirling,2015,6,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000030,Stirling,2015,83,A 5 minute walk or less,All,All,Rural,All,All,All,All
S12000030,Stirling,2017,14,An 11 minute walk or more,All,All,Rural,All,All,All,All
S12000030,Stirling,2018,6,An 11 minute walk or more,All,All,Rural,All,All,All,All
S12000030,Stirling,2015,5,An 11 minute walk or more,All,All,All,All,All,Adults,All
S12000030,Stirling,2014,4,An 11 minute walk or more,All,All,Rural,All,All,All,All
S12000030,Stirling,2016,2,An 11 minute walk or more,All,All,Rural,All,All,All,All
S12000030,Stirling,2013,2,An 11 minute walk or more,All,All,Rural,All,All,All,All
S12000030,Stirling,2019,2,Don't Know,All,All,Rural,All,All,All,All
S12000030,Stirling,2017,7,Within a 6-10 minute walk,All,All,Rural,All,All,All,All
S12000030,Stirling,2017,14,Within a 6-10 minute walk,All,All,Urban,All,All,All,All
S12000030,Stirling,2013,3,An 11 minute walk or more,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2013,6,An 11 minute walk or more,16-34 years,All,All,All,All,All,All
S12000030,Stirling,2013,2,An 11 minute walk or more,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2015,1,An 11 minute walk or more,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2014,2,An 11 minute walk or more,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2015,6,An 11 minute walk or more,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2014,7,An 11 minute walk or more,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2016,4,An 11 minute walk or more,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2016,73,A 5 minute walk or less,All,All,Urban,All,All,All,All
S12000030,Stirling,2019,3,An 11 minute walk or more,All,All,All,All,All,All,All
S12000030,Stirling,2018,5,An 11 minute walk or more,All,All,Urban,All,All,All,All
S12000030,Stirling,2016,1,An 11 minute walk or more,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2019,11,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2017,80,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2013,84,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2014,86,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2019,86,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2017,14,An 11 minute walk or more,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2013,2,An 11 minute walk or more,All,All,All,All,Owned Outright,All,All
S12000030,Stirling,2018,5,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2015,1,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2013,2,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2016,1,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2017,7,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2014,1,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2018,77,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2013,14,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2015,4,An 11 minute walk or more,All,All,All,All,All,All,All
S12000030,Stirling,2015,7,An 11 minute walk or more,All,All,All,All,All,Pensioners,All
S12000030,Stirling,2017,13,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2015,85,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2018,17,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2016,74,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2016,2,Don't Know,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2014,12,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2016,23,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2015,14,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2018,1,Don't Know,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2019,3,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000030,Stirling,2019,84,A 5 minute walk or less,All,All,All,All,All,All,All
S12000030,Stirling,2013,75,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2013,75,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2013,79,A 5 minute walk or less,16-34 years,All,All,All,All,All,All
S12000030,Stirling,2017,10,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000030,Stirling,2017,10,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000030,Stirling,2014,12,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000030,Stirling,2014,11,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000030,Stirling,2014,11,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000030,Stirling,2014,12,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000030,Stirling,2017,14,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000030,Stirling,2019,16,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000030,Stirling,2013,23,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2013,15,Within a 6-10 minute walk,16-34 years,All,All,All,All,All,All
S12000030,Stirling,2016,1,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000030,Stirling,2016,1,An 11 minute walk or more,All,All,All,All,All,With Children,All
S12000030,Stirling,2015,19,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2015,15,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2015,13,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000030,Stirling,2019,12,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000030,Stirling,2013,21,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000030,Stirling,2019,1,Don't Know,All,All,All,80% least deprived,All,All,All
S12000030,Stirling,2016,71,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000030,Stirling,2016,74,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000030,Stirling,2016,74,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000030,Stirling,2016,74,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2017,74,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2016,81,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2019,13,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000030,Stirling,2014,82,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2014,86,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2017,79,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2017,74,A 5 minute walk or less,16-34 years,All,All,All,All,All,All
S12000030,Stirling,2015,83,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2014,9,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000030,Stirling,2016,24,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000030,Stirling,2016,20,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000030,Stirling,2016,17,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000030,Stirling,2015,75,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2018,20,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000030,Stirling,2018,20,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000030,Stirling,2013,23,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2019,12,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000030,Stirling,2019,11,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000030,Stirling,2016,18,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000030,Stirling,2016,17,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000030,Stirling,2013,23,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000030,Stirling,2017,11,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000030,Stirling,2013,27,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000030,Stirling,2014,10,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
